date,session_key,meeting_key,driver_number,position
2023-08-27T13:04:44.394000+00:00,9149,1217,24,16
2023-08-27T13:04:44.394000+00:00,9149,1217,31,14
2023-08-27T13:04:44.394000+00:00,9149,1217,22,17
2023-08-27T13:04:44.394000+00:00,9149,1217,40,18
2023-08-27T13:04:44.394000+00:00,9149,1217,20,19
2023-08-27T13:04:44.409000+00:00,9149,1217,16,13
2023-08-27T13:04:44.409000+00:00,9149,1217,2,16
2023-08-27T13:04:44.409000+00:00,9149,1217,10,14
2023-08-27T13:04:44.409000+00:00,9149,1217,24,17
2023-08-27T13:04:44.409000+00:00,9149,1217,31,15
2023-08-27T13:04:44.409000+00:00,9149,1217,22,18
2023-08-27T13:04:44.409000+00:00,9149,1217,40,19
2023-08-27T13:04:44.409000+00:00,9149,1217,20,20
2023-08-27T13:04:44.675000+00:00,9149,1217,11,13
2023-08-27T13:04:44.675000+00:00,9149,1217,16,14
2023-08-27T13:04:44.675000+00:00,9149,1217,10,15
2023-08-27T13:04:44.675000+00:00,9149,1217,31,12
2023-08-27T13:04:45.409000+00:00,9149,1217,16,15
2023-08-27T13:04:45.409000+00:00,9149,1217,2,14
2023-08-27T13:04:45.409000+00:00,9149,1217,10,16
2023-08-27T13:04:48.253000+00:00,9149,1217,11,14
2023-08-27T13:04:48.253000+00:00,9149,1217,2,13
2023-08-27T13:04:57.378000+00:00,9149,1217,44,12
2023-08-27T13:04:57.378000+00:00,9149,1217,31,11
2023-08-27T13:05:09.815000+00:00,9149,1217,4,3
2023-08-27T13:05:09.815000+00:00,9149,1217,14,2
2023-08-27T13:05:12.471000+00:00,9149,1217,16,16
2023-08-27T13:05:12.471000+00:00,9149,1217,10,17
2023-08-27T13:05:12.471000+00:00,9149,1217,24,15
2023-08-27T13:05:16.440000+00:00,9149,1217,16,17
2023-08-27T13:05:16.440000+00:00,9149,1217,10,16
2023-08-27T13:05:27.424000+00:00,9149,1217,40,20
2023-08-27T13:05:27.424000+00:00,9149,1217,20,19
2023-08-27T13:06:20.751000+00:00,9149,1217,11,12
2023-08-27T13:06:20.751000+00:00,9149,1217,2,14
2023-08-27T13:06:20.751000+00:00,9149,1217,44,13
2023-08-27T13:06:25.720000+00:00,9149,1217,1,2
2023-08-27T13:06:25.720000+00:00,9149,1217,4,1
2023-08-27T13:06:25.720000+00:00,9149,1217,14,3
2023-08-27T13:06:25.986000+00:00,9149,1217,1,3
2023-08-27T13:06:25.986000+00:00,9149,1217,63,2
2023-08-27T13:06:25.986000+00:00,9149,1217,14,4
2023-08-27T13:06:28.048000+00:00,9149,1217,23,4
2023-08-27T13:06:28.048000+00:00,9149,1217,14,5
2023-08-27T13:06:30.267000+00:00,9149,1217,55,7
2023-08-27T13:06:30.267000+00:00,9149,1217,81,6
2023-08-27T13:06:30.361000+00:00,9149,1217,11,11
2023-08-27T13:06:30.361000+00:00,9149,1217,31,12
2023-08-27T13:06:30.736000+00:00,9149,1217,1,4
2023-08-27T13:06:30.736000+00:00,9149,1217,23,3
2023-08-27T13:06:32.876000+00:00,9149,1217,55,8
2023-08-27T13:06:32.876000+00:00,9149,1217,18,7
2023-08-27T13:06:32.939000+00:00,9149,1217,1,5
2023-08-27T13:06:32.939000+00:00,9149,1217,14,6
2023-08-27T13:06:32.939000+00:00,9149,1217,81,4
2023-08-27T13:06:35.423000+00:00,9149,1217,1,6
2023-08-27T13:06:35.423000+00:00,9149,1217,14,7
2023-08-27T13:06:35.423000+00:00,9149,1217,18,5
2023-08-27T13:06:36.907000+00:00,9149,1217,1,7
2023-08-27T13:06:36.907000+00:00,9149,1217,14,8
2023-08-27T13:06:36.907000+00:00,9149,1217,55,9
2023-08-27T13:06:36.907000+00:00,9149,1217,77,6
2023-08-27T13:06:37.345000+00:00,9149,1217,1,8
2023-08-27T13:06:37.345000+00:00,9149,1217,14,9
2023-08-27T13:06:37.345000+00:00,9149,1217,55,10
2023-08-27T13:06:37.345000+00:00,9149,1217,11,7
2023-08-27T13:06:37.345000+00:00,9149,1217,27,11
2023-08-27T13:06:37.532000+00:00,9149,1217,1,9
2023-08-27T13:06:37.532000+00:00,9149,1217,14,10
2023-08-27T13:06:37.532000+00:00,9149,1217,55,11
2023-08-27T13:06:37.532000+00:00,9149,1217,27,8
2023-08-27T13:06:38.720000+00:00,9149,1217,44,12
2023-08-27T13:06:38.720000+00:00,9149,1217,31,13
2023-08-27T13:06:38.876000+00:00,9149,1217,2,13
2023-08-27T13:06:38.876000+00:00,9149,1217,31,14
2023-08-27T13:06:38.939000+00:00,9149,1217,4,2
2023-08-27T13:06:38.939000+00:00,9149,1217,63,1
2023-08-27T13:06:41.407000+00:00,9149,1217,1,10
2023-08-27T13:06:41.407000+00:00,9149,1217,14,11
2023-08-27T13:06:41.407000+00:00,9149,1217,55,12
2023-08-27T13:06:41.407000+00:00,9149,1217,44,9
2023-08-27T13:06:41.564000+00:00,9149,1217,1,11
2023-08-27T13:06:41.564000+00:00,9149,1217,14,12
2023-08-27T13:06:41.564000+00:00,9149,1217,55,13
2023-08-27T13:06:41.564000+00:00,9149,1217,2,10
2023-08-27T13:06:45.938000+00:00,9149,1217,11,6
2023-08-27T13:06:45.938000+00:00,9149,1217,77,7
2023-08-27T13:06:46.079000+00:00,9149,1217,14,13
2023-08-27T13:06:46.079000+00:00,9149,1217,55,14
2023-08-27T13:06:46.079000+00:00,9149,1217,24,12
2023-08-27T13:06:46.079000+00:00,9149,1217,31,15
2023-08-27T13:06:46.313000+00:00,9149,1217,14,14
2023-08-27T13:06:46.313000+00:00,9149,1217,55,15
2023-08-27T13:06:46.313000+00:00,9149,1217,10,13
2023-08-27T13:06:46.313000+00:00,9149,1217,31,16
2023-08-27T13:06:48.782000+00:00,9149,1217,11,5
2023-08-27T13:06:48.782000+00:00,9149,1217,18,6
2023-08-27T13:06:49.673000+00:00,9149,1217,55,16
2023-08-27T13:06:49.673000+00:00,9149,1217,16,15
2023-08-27T13:06:49.673000+00:00,9149,1217,31,17
2023-08-27T13:06:53.673000+00:00,9149,1217,31,18
2023-08-27T13:06:53.673000+00:00,9149,1217,22,17
2023-08-27T13:06:54.313000+00:00,9149,1217,1,12
2023-08-27T13:06:54.313000+00:00,9149,1217,24,11
2023-08-27T13:06:54.688000+00:00,9149,1217,1,13
2023-08-27T13:06:54.688000+00:00,9149,1217,10,12
2023-08-27T13:06:57.923000+00:00,9149,1217,14,15
2023-08-27T13:06:57.923000+00:00,9149,1217,16,14
2023-08-27T13:06:58.251000+00:00,9149,1217,31,19
2023-08-27T13:06:58.251000+00:00,9149,1217,20,18
2023-08-27T13:07:01.423000+00:00,9149,1217,11,4
2023-08-27T13:07:01.423000+00:00,9149,1217,81,5
2023-08-27T13:07:01.704000+00:00,9149,1217,55,17
2023-08-27T13:07:01.704000+00:00,9149,1217,22,16
2023-08-27T13:07:06.360000+00:00,9149,1217,2,11
2023-08-27T13:07:06.360000+00:00,9149,1217,44,10
2023-08-27T13:07:06.360000+00:00,9149,1217,24,9
2023-08-27T13:07:06.657000+00:00,9149,1217,23,4
2023-08-27T13:07:06.657000+00:00,9149,1217,11,3
2023-08-27T13:07:06.969000+00:00,9149,1217,2,12
2023-08-27T13:07:06.969000+00:00,9149,1217,10,11
2023-08-27T13:07:10.719000+00:00,9149,1217,4,3
2023-08-27T13:07:10.719000+00:00,9149,1217,11,2
2023-08-27T13:07:11.172000+00:00,9149,1217,10,10
2023-08-27T13:07:11.172000+00:00,9149,1217,44,11
2023-08-27T13:07:12.813000+00:00,9149,1217,1,12
2023-08-27T13:07:12.813000+00:00,9149,1217,2,13
2023-08-27T13:07:16.547000+00:00,9149,1217,1,11
2023-08-27T13:07:16.547000+00:00,9149,1217,44,12
2023-08-27T13:07:17.516000+00:00,9149,1217,16,13
2023-08-27T13:07:17.516000+00:00,9149,1217,2,14
2023-08-27T13:07:19.078000+00:00,9149,1217,63,2
2023-08-27T13:07:19.078000+00:00,9149,1217,11,1
2023-08-27T13:07:23.328000+00:00,9149,1217,16,12
2023-08-27T13:07:23.328000+00:00,9149,1217,44,13
2023-08-27T13:07:24.094000+00:00,9149,1217,27,9
2023-08-27T13:07:24.094000+00:00,9149,1217,24,7
2023-08-27T13:07:24.094000+00:00,9149,1217,77,8
2023-08-27T13:07:24.094000+00:00,9149,1217,14,13
2023-08-27T13:07:24.094000+00:00,9149,1217,2,15
2023-08-27T13:07:24.094000+00:00,9149,1217,44,14
2023-08-27T13:07:24.625000+00:00,9149,1217,10,9
2023-08-27T13:07:24.625000+00:00,9149,1217,27,10
2023-08-27T13:07:28.875000+00:00,9149,1217,10,8
2023-08-27T13:07:28.875000+00:00,9149,1217,77,9
2023-08-27T13:07:30.797000+00:00,9149,1217,2,16
2023-08-27T13:07:30.797000+00:00,9149,1217,22,15
2023-08-27T13:07:33.313000+00:00,9149,1217,18,7
2023-08-27T13:07:33.313000+00:00,9149,1217,24,6
2023-08-27T13:07:34.844000+00:00,9149,1217,44,15
2023-08-27T13:07:34.844000+00:00,9149,1217,22,14
2023-08-27T13:07:35.328000+00:00,9149,1217,1,9
2023-08-27T13:07:35.328000+00:00,9149,1217,27,11
2023-08-27T13:07:35.328000+00:00,9149,1217,77,10
2023-08-27T13:07:36.484000+00:00,9149,1217,55,16
2023-08-27T13:07:36.484000+00:00,9149,1217,2,17
2023-08-27T13:07:36.891000+00:00,9149,1217,18,8
2023-08-27T13:07:36.891000+00:00,9149,1217,10,7
2023-08-27T13:07:39.969000+00:00,9149,1217,16,11
2023-08-27T13:07:39.969000+00:00,9149,1217,27,12
2023-08-27T13:07:41.687000+00:00,9149,1217,55,15
2023-08-27T13:07:41.687000+00:00,9149,1217,44,16
2023-08-27T13:07:42.094000+00:00,9149,1217,1,8
2023-08-27T13:07:42.094000+00:00,9149,1217,18,9
2023-08-27T13:07:43.812000+00:00,9149,1217,16,10
2023-08-27T13:07:43.812000+00:00,9149,1217,77,11
2023-08-27T13:07:44.531000+00:00,9149,1217,14,12
2023-08-27T13:07:44.531000+00:00,9149,1217,27,13
2023-08-27T13:07:46.500000+00:00,9149,1217,2,18
2023-08-27T13:07:46.500000+00:00,9149,1217,20,17
2023-08-27T13:07:49.219000+00:00,9149,1217,16,9
2023-08-27T13:07:49.219000+00:00,9149,1217,18,10
2023-08-27T13:07:49.281000+00:00,9149,1217,81,6
2023-08-27T13:07:49.281000+00:00,9149,1217,24,5
2023-08-27T13:07:49.984000+00:00,9149,1217,14,11
2023-08-27T13:07:49.984000+00:00,9149,1217,77,12
2023-08-27T13:07:50.015000+00:00,9149,1217,44,17
2023-08-27T13:07:50.015000+00:00,9149,1217,20,16
2023-08-27T13:07:51.703000+00:00,9149,1217,27,14
2023-08-27T13:07:51.703000+00:00,9149,1217,22,13
2023-08-27T13:07:53.609000+00:00,9149,1217,14,10
2023-08-27T13:07:53.609000+00:00,9149,1217,18,11
2023-08-27T13:07:56.562000+00:00,9149,1217,81,7
2023-08-27T13:07:56.562000+00:00,9149,1217,10,6
2023-08-27T13:07:59.984000+00:00,9149,1217,23,5
2023-08-27T13:07:59.984000+00:00,9149,1217,24,4
2023-08-27T13:08:01.703000+00:00,9149,1217,1,7
2023-08-27T13:08:01.703000+00:00,9149,1217,81,8
2023-08-27T13:08:02.015000+00:00,9149,1217,22,12
2023-08-27T13:08:02.015000+00:00,9149,1217,77,13
2023-08-27T13:08:03.640000+00:00,9149,1217,55,14
2023-08-27T13:08:03.640000+00:00,9149,1217,27,15
2023-08-27T13:08:05.390000+00:00,9149,1217,4,4
2023-08-27T13:08:05.390000+00:00,9149,1217,24,3
2023-08-27T13:08:06.484000+00:00,9149,1217,18,12
2023-08-27T13:08:06.484000+00:00,9149,1217,22,11
2023-08-27T13:08:07.140000+00:00,9149,1217,23,6
2023-08-27T13:08:07.140000+00:00,9149,1217,10,5
2023-08-27T13:08:07.234000+00:00,9149,1217,1,6
2023-08-27T13:08:07.234000+00:00,9149,1217,23,7
2023-08-27T13:08:08.109000+00:00,9149,1217,55,13
2023-08-27T13:08:08.109000+00:00,9149,1217,77,14
2023-08-27T13:08:09.140000+00:00,9149,1217,81,9
2023-08-27T13:08:09.140000+00:00,9149,1217,16,8
2023-08-27T13:08:09.609000+00:00,9149,1217,14,9
2023-08-27T13:08:09.609000+00:00,9149,1217,81,10
2023-08-27T13:08:09.656000+00:00,9149,1217,27,16
2023-08-27T13:08:09.656000+00:00,9149,1217,20,15
2023-08-27T13:08:10.906000+00:00,9149,1217,4,5
2023-08-27T13:08:10.906000+00:00,9149,1217,10,4
2023-08-27T13:08:11.234000+00:00,9149,1217,1,5
2023-08-27T13:08:11.234000+00:00,9149,1217,4,6
2023-08-27T13:08:13.656000+00:00,9149,1217,55,12
2023-08-27T13:08:13.656000+00:00,9149,1217,18,13
2023-08-27T13:08:15.374000+00:00,9149,1217,77,15
2023-08-27T13:08:15.374000+00:00,9149,1217,20,14
2023-08-27T13:08:15.749000+00:00,9149,1217,23,8
2023-08-27T13:08:15.749000+00:00,9149,1217,16,7
2023-08-27T13:08:16.046000+00:00,9149,1217,23,9
2023-08-27T13:08:16.046000+00:00,9149,1217,14,8
2023-08-27T13:08:17.640000+00:00,9149,1217,4,7
2023-08-27T13:08:17.640000+00:00,9149,1217,16,6
2023-08-27T13:08:18.109000+00:00,9149,1217,4,8
2023-08-27T13:08:18.109000+00:00,9149,1217,14,7
2023-08-27T13:08:18.265000+00:00,9149,1217,4,9
2023-08-27T13:08:18.265000+00:00,9149,1217,23,8
2023-08-27T13:08:19.468000+00:00,9149,1217,18,14
2023-08-27T13:08:19.468000+00:00,9149,1217,20,13
2023-08-27T13:08:19.734000+00:00,9149,1217,4,10
2023-08-27T13:08:19.734000+00:00,9149,1217,81,9
2023-08-27T13:08:23.109000+00:00,9149,1217,2,19
2023-08-27T13:08:23.109000+00:00,9149,1217,31,18
2023-08-27T13:08:23.421000+00:00,9149,1217,4,11
2023-08-27T13:08:23.421000+00:00,9149,1217,22,10
2023-08-27T13:08:23.984000+00:00,9149,1217,4,12
2023-08-27T13:08:23.984000+00:00,9149,1217,55,11
2023-08-27T13:08:24.187000+00:00,9149,1217,2,20
2023-08-27T13:08:24.187000+00:00,9149,1217,40,19
2023-08-27T13:08:24.655000+00:00,9149,1217,63,3
2023-08-27T13:08:24.655000+00:00,9149,1217,24,2
2023-08-27T13:08:26.452000+00:00,9149,1217,4,13
2023-08-27T13:08:26.452000+00:00,9149,1217,20,12
2023-08-27T13:08:27.234000+00:00,9149,1217,44,18
2023-08-27T13:08:27.234000+00:00,9149,1217,31,17
2023-08-27T13:08:27.593000+00:00,9149,1217,4,14
2023-08-27T13:08:27.593000+00:00,9149,1217,18,13
2023-08-27T13:08:29.296000+00:00,9149,1217,4,15
2023-08-27T13:08:29.296000+00:00,9149,1217,77,14
2023-08-27T13:08:29.671000+00:00,9149,1217,4,16
2023-08-27T13:08:29.671000+00:00,9149,1217,27,15
2023-08-27T13:08:30.858000+00:00,9149,1217,44,19
2023-08-27T13:08:30.858000+00:00,9149,1217,40,18
2023-08-27T13:08:31.952000+00:00,9149,1217,81,10
2023-08-27T13:08:31.952000+00:00,9149,1217,22,9
2023-08-27T13:08:32.390000+00:00,9149,1217,63,4
2023-08-27T13:08:32.390000+00:00,9149,1217,10,3
2023-08-27T13:08:34.233000+00:00,9149,1217,4,17
2023-08-27T13:08:34.233000+00:00,9149,1217,31,16
2023-08-27T13:08:35.062000+00:00,9149,1217,2,19
2023-08-27T13:08:35.062000+00:00,9149,1217,44,20
2023-08-27T13:08:35.155000+00:00,9149,1217,55,10
2023-08-27T13:08:35.155000+00:00,9149,1217,81,11
2023-08-27T13:08:35.218000+00:00,9149,1217,4,18
2023-08-27T13:08:35.218000+00:00,9149,1217,40,17
2023-08-27T13:08:37.718000+00:00,9149,1217,4,19
2023-08-27T13:08:37.718000+00:00,9149,1217,2,18
2023-08-27T13:08:37.733000+00:00,9149,1217,1,4
2023-08-27T13:08:37.733000+00:00,9149,1217,63,5
2023-08-27T13:08:43.390000+00:00,9149,1217,63,6
2023-08-27T13:08:43.390000+00:00,9149,1217,16,5
2023-08-27T13:08:43.561000+00:00,9149,1217,63,7
2023-08-27T13:08:43.561000+00:00,9149,1217,14,6
2023-08-27T13:08:43.983000+00:00,9149,1217,23,9
2023-08-27T13:08:43.983000+00:00,9149,1217,22,8
2023-08-27T13:08:44.124000+00:00,9149,1217,23,10
2023-08-27T13:08:44.124000+00:00,9149,1217,55,9
2023-08-27T13:08:45.921000+00:00,9149,1217,81,12
2023-08-27T13:08:45.921000+00:00,9149,1217,20,11
2023-08-27T13:08:48.186000+00:00,9149,1217,55,8
2023-08-27T13:08:48.186000+00:00,9149,1217,22,9
2023-08-27T13:08:57.374000+00:00,9149,1217,27,16
2023-08-27T13:08:57.374000+00:00,9149,1217,31,15
2023-08-27T13:09:00.405000+00:00,9149,1217,23,11
2023-08-27T13:09:00.405000+00:00,9149,1217,20,10
2023-08-27T13:09:01.577000+00:00,9149,1217,31,14
2023-08-27T13:09:01.577000+00:00,9149,1217,77,15
2023-08-27T13:09:04.014000+00:00,9149,1217,27,17
2023-08-27T13:09:04.014000+00:00,9149,1217,40,16
2023-08-27T13:09:04.639000+00:00,9149,1217,63,8
2023-08-27T13:09:04.639000+00:00,9149,1217,55,7
2023-08-27T13:09:08.545000+00:00,9149,1217,77,16
2023-08-27T13:09:08.545000+00:00,9149,1217,40,15
2023-08-27T13:09:10.795000+00:00,9149,1217,63,9
2023-08-27T13:09:10.795000+00:00,9149,1217,22,8
2023-08-27T13:09:11.795000+00:00,9149,1217,18,14
2023-08-27T13:09:11.795000+00:00,9149,1217,31,13
2023-08-27T13:09:12.186000+00:00,9149,1217,4,18
2023-08-27T13:09:12.186000+00:00,9149,1217,2,19
2023-08-27T13:09:17.123000+00:00,9149,1217,18,15
2023-08-27T13:09:17.123000+00:00,9149,1217,40,14
2023-08-27T13:09:25.045000+00:00,9149,1217,63,10
2023-08-27T13:09:25.045000+00:00,9149,1217,20,9
2023-08-27T13:09:26.561000+00:00,9149,1217,81,13
2023-08-27T13:09:26.561000+00:00,9149,1217,31,12
2023-08-27T13:09:32.170000+00:00,9149,1217,23,12
2023-08-27T13:09:32.170000+00:00,9149,1217,31,11
2023-08-27T13:09:33.701000+00:00,9149,1217,81,14
2023-08-27T13:09:33.701000+00:00,9149,1217,40,13
2023-08-27T13:09:40.904000+00:00,9149,1217,4,17
2023-08-27T13:09:40.904000+00:00,9149,1217,27,18
2023-08-27T13:09:43.779000+00:00,9149,1217,23,13
2023-08-27T13:09:43.779000+00:00,9149,1217,40,12
2023-08-27T13:09:44.545000+00:00,9149,1217,4,16
2023-08-27T13:09:44.545000+00:00,9149,1217,77,17
2023-08-27T13:09:55.404000+00:00,9149,1217,4,15
2023-08-27T13:09:55.404000+00:00,9149,1217,18,16
2023-08-27T13:09:56.779000+00:00,9149,1217,63,11
2023-08-27T13:09:56.779000+00:00,9149,1217,31,10
2023-08-27T13:10:01.263000+00:00,9149,1217,63,12
2023-08-27T13:10:01.263000+00:00,9149,1217,40,11
2023-08-27T13:10:09.122000+00:00,9149,1217,63,13
2023-08-27T13:10:09.122000+00:00,9149,1217,23,12
2023-08-27T13:10:09.935000+00:00,9149,1217,63,14
2023-08-27T13:10:09.935000+00:00,9149,1217,81,13
2023-08-27T13:10:10.685000+00:00,9149,1217,4,14
2023-08-27T13:10:10.685000+00:00,9149,1217,63,15
2023-08-27T13:10:12.919000+00:00,9149,1217,2,20
2023-08-27T13:10:12.919000+00:00,9149,1217,44,19
2023-08-27T13:10:14.857000+00:00,9149,1217,18,17
2023-08-27T13:10:14.857000+00:00,9149,1217,77,16
2023-08-27T13:10:15.513000+00:00,9149,1217,18,18
2023-08-27T13:10:15.513000+00:00,9149,1217,27,17
2023-08-27T13:10:17.357000+00:00,9149,1217,63,16
2023-08-27T13:10:17.357000+00:00,9149,1217,77,15
2023-08-27T13:10:18.028000+00:00,9149,1217,63,17
2023-08-27T13:10:18.028000+00:00,9149,1217,27,16
2023-08-27T13:10:18.669000+00:00,9149,1217,4,13
2023-08-27T13:10:18.669000+00:00,9149,1217,81,14
2023-08-27T13:10:23.466000+00:00,9149,1217,18,19
2023-08-27T13:10:23.466000+00:00,9149,1217,44,18
2023-08-27T13:10:26.263000+00:00,9149,1217,2,19
2023-08-27T13:10:26.263000+00:00,9149,1217,18,20
2023-08-27T13:10:29.981000+00:00,9149,1217,4,12
2023-08-27T13:10:29.981000+00:00,9149,1217,23,13
2023-08-27T13:10:31.169000+00:00,9149,1217,63,18
2023-08-27T13:10:31.169000+00:00,9149,1217,44,17
2023-08-27T13:11:07.403000+00:00,9149,1217,44,16
2023-08-27T13:11:07.403000+00:00,9149,1217,27,17
2023-08-27T13:11:14.168000+00:00,9149,1217,44,15
2023-08-27T13:11:14.168000+00:00,9149,1217,77,16
2023-08-27T13:11:15.856000+00:00,9149,1217,63,17
2023-08-27T13:11:15.856000+00:00,9149,1217,27,18
2023-08-27T13:11:25.121000+00:00,9149,1217,1,3
2023-08-27T13:11:25.121000+00:00,9149,1217,10,4
2023-08-27T13:11:36.855000+00:00,9149,1217,63,16
2023-08-27T13:11:36.855000+00:00,9149,1217,77,17
2023-08-27T13:11:38.355000+00:00,9149,1217,81,15
2023-08-27T13:11:38.355000+00:00,9149,1217,44,14
2023-08-27T13:11:42.511000+00:00,9149,1217,23,14
2023-08-27T13:11:42.511000+00:00,9149,1217,44,13
2023-08-27T13:11:49.371000+00:00,9149,1217,2,20
2023-08-27T13:11:49.371000+00:00,9149,1217,18,19
2023-08-27T13:12:01.339000+00:00,9149,1217,14,5
2023-08-27T13:12:01.339000+00:00,9149,1217,16,6
2023-08-27T13:12:27.729000+00:00,9149,1217,63,15
2023-08-27T13:12:27.729000+00:00,9149,1217,81,16
2023-08-27T13:12:31.589000+00:00,9149,1217,63,14
2023-08-27T13:12:31.589000+00:00,9149,1217,23,15
2023-08-27T13:12:42.651000+00:00,9149,1217,1,2
2023-08-27T13:12:42.651000+00:00,9149,1217,24,3
2023-08-27T13:13:22.822000+00:00,9149,1217,18,18
2023-08-27T13:13:22.822000+00:00,9149,1217,27,19
2023-08-27T13:13:37.744000+00:00,9149,1217,18,19
2023-08-27T13:13:37.744000+00:00,9149,1217,27,18
2023-08-27T13:14:46.024000+00:00,9149,1217,18,18
2023-08-27T13:14:46.024000+00:00,9149,1217,27,19
2023-08-27T13:15:35.210000+00:00,9149,1217,55,6
2023-08-27T13:15:35.210000+00:00,9149,1217,16,7
2023-08-27T13:15:52.835000+00:00,9149,1217,4,11
2023-08-27T13:15:52.835000+00:00,9149,1217,40,12
2023-08-27T13:16:59.318000+00:00,9149,1217,31,9
2023-08-27T13:16:59.318000+00:00,9149,1217,20,10
2023-08-27T13:17:09.490000+00:00,9149,1217,4,10
2023-08-27T13:17:09.490000+00:00,9149,1217,20,11
2023-08-27T13:17:10.818000+00:00,9149,1217,18,19
2023-08-27T13:17:10.818000+00:00,9149,1217,27,18
2023-08-27T13:17:12.162000+00:00,9149,1217,40,11
2023-08-27T13:17:12.162000+00:00,9149,1217,20,12
2023-08-27T13:17:16.302000+00:00,9149,1217,18,18
2023-08-27T13:17:16.302000+00:00,9149,1217,27,19
2023-08-27T13:17:28.661000+00:00,9149,1217,63,13
2023-08-27T13:17:28.661000+00:00,9149,1217,44,14
2023-08-27T13:17:33.536000+00:00,9149,1217,23,14
2023-08-27T13:17:33.536000+00:00,9149,1217,44,15
2023-08-27T13:17:34.974000+00:00,9149,1217,81,15
2023-08-27T13:17:34.974000+00:00,9149,1217,44,16
2023-08-27T13:17:41.286000+00:00,9149,1217,44,17
2023-08-27T13:17:41.286000+00:00,9149,1217,77,16
2023-08-27T13:17:43.286000+00:00,9149,1217,18,19
2023-08-27T13:17:43.286000+00:00,9149,1217,27,18
2023-08-27T13:17:45.599000+00:00,9149,1217,44,18
2023-08-27T13:17:45.599000+00:00,9149,1217,27,17
2023-08-27T13:18:07.645000+00:00,9149,1217,10,3
2023-08-27T13:18:07.645000+00:00,9149,1217,24,4
2023-08-27T13:18:10.348000+00:00,9149,1217,63,14
2023-08-27T13:18:10.348000+00:00,9149,1217,23,13
2023-08-27T13:18:15.786000+00:00,9149,1217,63,15
2023-08-27T13:18:15.786000+00:00,9149,1217,81,14
2023-08-27T13:18:17.739000+00:00,9149,1217,55,7
2023-08-27T13:18:17.739000+00:00,9149,1217,16,6
2023-08-27T13:18:20.004000+00:00,9149,1217,14,6
2023-08-27T13:18:20.004000+00:00,9149,1217,16,4
2023-08-27T13:18:20.004000+00:00,9149,1217,24,5
2023-08-27T13:18:27.082000+00:00,9149,1217,23,14
2023-08-27T13:18:27.082000+00:00,9149,1217,81,13
2023-08-27T13:18:45.769000+00:00,9149,1217,4,11
2023-08-27T13:18:45.769000+00:00,9149,1217,31,10
2023-08-27T13:18:45.769000+00:00,9149,1217,40,12
2023-08-27T13:18:45.769000+00:00,9149,1217,20,9
2023-08-27T13:18:52.254000+00:00,9149,1217,14,5
2023-08-27T13:18:52.254000+00:00,9149,1217,24,6
2023-08-27T13:18:52.847000+00:00,9149,1217,22,9
2023-08-27T13:18:52.847000+00:00,9149,1217,20,8
2023-08-27T13:18:53.566000+00:00,9149,1217,4,12
2023-08-27T13:18:53.566000+00:00,9149,1217,81,11
2023-08-27T13:18:53.566000+00:00,9149,1217,40,13
2023-08-27T13:18:53.769000+00:00,9149,1217,4,13
2023-08-27T13:18:53.769000+00:00,9149,1217,23,12
2023-08-27T13:18:53.769000+00:00,9149,1217,40,14
2023-08-27T13:19:01.207000+00:00,9149,1217,63,16
2023-08-27T13:19:01.207000+00:00,9149,1217,77,14
2023-08-27T13:19:01.207000+00:00,9149,1217,40,15
2023-08-27T13:19:04.675000+00:00,9149,1217,63,17
2023-08-27T13:19:04.675000+00:00,9149,1217,27,15
2023-08-27T13:19:04.675000+00:00,9149,1217,40,16
2023-08-27T13:19:11.081000+00:00,9149,1217,63,18
2023-08-27T13:19:11.081000+00:00,9149,1217,44,17
2023-08-27T13:19:18.128000+00:00,9149,1217,44,16
2023-08-27T13:19:18.128000+00:00,9149,1217,40,17
2023-08-27T13:19:54.971000+00:00,9149,1217,14,4
2023-08-27T13:19:54.971000+00:00,9149,1217,16,5
2023-08-27T13:19:58.112000+00:00,9149,1217,16,6
2023-08-27T13:19:58.112000+00:00,9149,1217,24,5
2023-08-27T13:19:59.628000+00:00,9149,1217,55,6
2023-08-27T13:19:59.628000+00:00,9149,1217,16,7
2023-08-27T13:20:02.159000+00:00,9149,1217,14,3
2023-08-27T13:20:02.159000+00:00,9149,1217,10,4
2023-08-27T13:20:05.893000+00:00,9149,1217,16,8
2023-08-27T13:20:05.893000+00:00,9149,1217,20,7
2023-08-27T13:20:09.424000+00:00,9149,1217,16,9
2023-08-27T13:20:09.424000+00:00,9149,1217,22,8
2023-08-27T13:20:10.268000+00:00,9149,1217,81,9
2023-08-27T13:20:10.268000+00:00,9149,1217,16,10
2023-08-27T13:20:10.268000+00:00,9149,1217,31,11
2023-08-27T13:20:10.393000+00:00,9149,1217,16,11
2023-08-27T13:20:10.393000+00:00,9149,1217,31,10
2023-08-27T13:20:11.768000+00:00,9149,1217,23,11
2023-08-27T13:20:11.768000+00:00,9149,1217,16,12
2023-08-27T13:20:23.096000+00:00,9149,1217,4,12
2023-08-27T13:20:23.096000+00:00,9149,1217,16,13
2023-08-27T13:21:13.970000+00:00,9149,1217,1,1
2023-08-27T13:21:13.970000+00:00,9149,1217,11,2
2023-08-27T13:21:15.407000+00:00,9149,1217,55,5
2023-08-27T13:21:15.407000+00:00,9149,1217,24,6
2023-08-27T13:21:25.220000+00:00,9149,1217,81,8
2023-08-27T13:21:25.220000+00:00,9149,1217,22,9
