date,session_key,wind_direction,meeting_key,wind_speed,rainfall,track_temperature,air_temperature,humidity,pressure
2023-07-02T13:29:10.479000+00:00,9118,145,1213,1.2,0,32.8,22.7,51.0,934.0
2023-07-02T13:30:10.509000+00:00,9118,325,1213,1.0,0,32.8,22.8,51.0,934.0
2023-07-02T13:31:10.508000+00:00,9118,93,1213,0.8,0,32.5,22.8,52.0,934.0
2023-07-02T13:32:10.523000+00:00,9118,86,1213,1.0,0,32.6,22.7,51.0,934.0
2023-07-02T13:33:10.537000+00:00,9118,118,1213,1.2,0,32.6,22.7,52.0,934.0
2023-07-02T13:34:10.552000+00:00,9118,3,1213,1.5,0,32.5,22.7,51.0,934.0
2023-07-02T13:35:10.566000+00:00,9118,0,1213,0.8,0,32.5,22.7,51.0,934.0
2023-07-02T13:36:10.565000+00:00,9118,64,1213,0.5,0,32.5,22.7,50.0,934.0
2023-07-02T13:37:10.564000+00:00,9118,47,1213,0.8,0,32.2,22.6,51.0,934.0
2023-07-02T13:38:10.563000+00:00,9118,85,1213,1.2,0,32.1,22.6,51.0,934.0
2023-07-02T13:39:10.562000+00:00,9118,29,1213,1.2,0,31.5,22.6,51.0,934.0
2023-07-02T13:40:10.577000+00:00,9118,112,1213,1.2,0,31.9,22.6,52.0,934.0
2023-07-02T13:41:10.560000+00:00,9118,113,1213,1.6,0,32.2,22.7,52.0,934.0
2023-07-02T13:42:10.575000+00:00,9118,94,1213,1.1,0,32.2,22.7,53.0,934.0
2023-07-02T13:43:10.574000+00:00,9118,129,1213,1.2,0,32.1,22.7,52.0,934.2
2023-07-02T13:44:10.572000+00:00,9118,94,1213,1.2,0,31.9,22.6,53.0,934.0
2023-07-02T13:45:10.587000+00:00,9118,80,1213,1.0,0,31.8,22.5,53.0,934.0
2023-07-02T13:46:10.586000+00:00,9118,167,1213,1.7,0,31.7,22.5,53.0,934.0
2023-07-02T13:47:10.601000+00:00,9118,167,1213,1.7,0,31.7,22.5,53.0,934.0
2023-07-02T13:48:10.599000+00:00,9118,72,1213,1.3,0,31.5,22.5,52.0,934.0
2023-07-02T13:49:10.598000+00:00,9118,9,1213,1.1,0,31.4,22.5,53.0,934.0
2023-07-02T13:50:10.597000+00:00,9118,56,1213,1.2,0,31.4,22.5,53.0,934.0
2023-07-02T13:51:10.596000+00:00,9118,176,1213,1.5,0,31.3,22.5,53.0,934.0
2023-07-02T13:52:10.595000+00:00,9118,203,1213,1.0,0,31.4,22.5,53.0,934.0
2023-07-02T13:53:10.610000+00:00,9118,137,1213,0.8,0,31.3,22.5,53.0,934.0
2023-07-02T13:54:10.609000+00:00,9118,262,1213,1.5,0,31.2,22.5,53.0,934.0
2023-07-02T13:55:10.639000+00:00,9118,1,1213,0.6,0,31.0,22.3,54.0,934.0
2023-07-02T13:56:10.638000+00:00,9118,321,1213,1.2,0,31.0,22.2,55.0,934.0
2023-07-02T13:57:10.652000+00:00,9118,57,1213,0.8,0,30.7,22.3,55.0,934.0
2023-07-02T13:58:10.651000+00:00,9118,235,1213,0.6,0,30.7,22.3,56.0,933.9
2023-07-02T13:59:10.666000+00:00,9118,353,1213,1.2,0,30.6,22.4,56.0,934.0
2023-07-02T14:00:10.665000+00:00,9118,307,1213,1.1,0,31.0,22.4,55.0,934.0
2023-07-02T14:01:10.679000+00:00,9118,42,1213,0.6,0,31.5,22.3,55.0,934.0
2023-07-02T14:02:10.678000+00:00,9118,82,1213,1.2,0,31.6,22.4,55.0,934.0
2023-07-02T14:03:10.661000+00:00,9118,93,1213,1.6,0,31.7,22.5,54.0,934.0
2023-07-02T14:04:10.676000+00:00,9118,95,1213,1.2,0,31.5,22.5,55.0,934.0
2023-07-02T14:05:10.659000+00:00,9118,133,1213,1.7,0,31.5,22.5,54.0,934.0
2023-07-02T14:06:10.674000+00:00,9118,97,1213,1.5,0,31.5,22.5,55.0,934.0
2023-07-02T14:07:10.673000+00:00,9118,134,1213,2.0,0,31.1,22.6,55.0,934.0
2023-07-02T14:08:10.703000+00:00,9118,92,1213,1.5,0,31.1,22.5,55.0,934.0
2023-07-02T14:09:10.702000+00:00,9118,78,1213,1.6,0,31.1,22.6,55.0,934.0
2023-07-02T14:10:10.732000+00:00,9118,37,1213,1.1,0,31.1,22.5,55.0,934.0
2023-07-02T14:11:10.700000+00:00,9118,104,1213,1.6,0,31.1,22.5,55.0,934.0
2023-07-02T14:12:10.699000+00:00,9118,159,1213,1.0,0,31.1,22.5,54.0,934.0
2023-07-02T14:13:10.713000+00:00,9118,93,1213,1.7,0,31.2,22.5,54.0,933.9
2023-07-02T14:14:10.712000+00:00,9118,69,1213,1.0,0,31.5,22.6,54.0,934.0
2023-07-02T14:15:10.711000+00:00,9118,126,1213,1.3,0,31.6,22.7,53.0,934.0
2023-07-02T14:16:10.726000+00:00,9118,10,1213,1.3,0,31.8,22.7,53.0,933.9
2023-07-02T14:17:10.865000+00:00,9118,96,1213,1.1,0,31.8,22.7,54.0,934.0
2023-07-02T14:18:10.739000+00:00,9118,322,1213,1.7,0,31.8,22.8,53.0,934.0
2023-07-02T14:19:10.754000+00:00,9118,92,1213,0.6,0,32.1,22.8,53.0,934.0
2023-07-02T14:20:10.768000+00:00,9118,30,1213,1.1,0,32.1,22.8,53.0,934.0
2023-07-02T14:21:10.767000+00:00,9118,109,1213,0.6,0,32.0,22.8,52.0,934.0
2023-07-02T14:22:10.782000+00:00,9118,0,1213,0.6,0,32.0,22.8,52.0,934.0
2023-07-02T14:23:10.796000+00:00,9118,55,1213,0.6,0,31.4,22.9,52.0,934.0
2023-07-02T14:24:10.795000+00:00,9118,40,1213,0.6,0,31.4,22.8,53.0,934.0
2023-07-02T14:25:10.794000+00:00,9118,59,1213,0.8,0,31.3,22.8,53.0,934.0
2023-07-02T14:26:10.809000+00:00,9118,27,1213,0.8,0,31.5,22.7,53.0,934.0
2023-07-02T14:27:10.807000+00:00,9118,155,1213,0.6,0,31.1,22.7,52.0,934.0
2023-07-02T14:28:10.822000+00:00,9118,318,1213,0.8,0,31.5,22.7,52.0,934.0
2023-07-02T14:29:10.915000+00:00,9118,118,1213,0.4,0,31.0,22.6,53.0,934.0
2023-07-02T14:30:10.836000+00:00,9118,5,1213,1.2,0,31.1,22.6,53.0,933.9
2023-07-02T14:31:10.866000+00:00,9118,5,1213,1.2,0,31.1,22.6,53.0,933.9
2023-07-02T14:32:10.865000+00:00,9118,5,1213,1.2,0,31.1,22.6,53.0,933.9
2023-07-02T14:33:10.879000+00:00,9118,5,1213,1.2,0,31.1,22.6,53.0,933.9
2023-07-09T13:01:13.379000+00:00,9126,233,1214,2.7,0,36.2,22.1,51.0,1001.4
2023-07-09T13:02:13.393000+00:00,9126,224,1214,2.2,0,36.7,22.3,50.0,1001.4
2023-07-09T13:03:13.377000+00:00,9126,194,1214,3.0,0,35.4,22.4,50.0,1001.4
2023-07-09T13:04:13.391000+00:00,9126,176,1214,4.3,0,35.3,22.3,50.0,1001.4
2023-07-09T13:05:13.390000+00:00,9126,200,1214,4.9,0,35.5,22.1,52.0,1001.2
2023-07-09T13:06:13.389000+00:00,9126,188,1214,5.4,0,36.1,22.2,52.0,1001.4
2023-07-09T13:07:13.388000+00:00,9126,183,1214,4.9,0,36.1,22.3,51.0,1001.5
2023-07-09T13:08:13.387000+00:00,9126,193,1214,5.0,0,36.3,22.3,52.0,1001.4
2023-07-09T13:09:13.386000+00:00,9126,208,1214,4.1,0,36.5,22.2,52.0,1001.4
2023-07-09T13:10:13.400000+00:00,9126,189,1214,3.5,0,36.7,22.1,52.0,1001.4
2023-07-09T13:11:13.384000+00:00,9126,198,1214,3.0,0,36.2,22.2,51.0,1001.4
2023-07-09T13:12:13.383000+00:00,9126,204,1214,3.4,0,34.3,22.1,53.0,1001.4
2023-07-09T13:13:13.397000+00:00,9126,195,1214,2.5,0,33.9,22.0,53.0,1001.2
2023-07-09T13:14:13.396000+00:00,9126,231,1214,2.4,0,33.9,22.0,54.0,1001.2
2023-07-09T13:15:13.395000+00:00,9126,197,1214,3.2,0,35.0,22.0,52.0,1001.4
2023-07-09T13:16:13.394000+00:00,9126,217,1214,3.4,0,35.3,21.9,52.0,1001.4
2023-07-09T13:17:13.393000+00:00,9126,199,1214,4.0,0,35.3,22.0,52.0,1001.4
2023-07-09T13:18:13.392000+00:00,9126,210,1214,4.4,0,36.4,22.1,50.0,1001.4
2023-07-09T13:19:13.391000+00:00,9126,198,1214,4.1,0,36.5,22.3,50.0,1001.5
2023-07-09T13:20:13.390000+00:00,9126,187,1214,4.3,0,36.7,22.3,50.0,1001.4
2023-07-09T13:21:13.389000+00:00,9126,187,1214,4.3,0,38.2,22.3,51.0,1001.4
2023-07-09T13:22:13.403000+00:00,9126,189,1214,3.4,0,38.2,22.3,52.0,1001.4
2023-07-09T13:23:13.402000+00:00,9126,206,1214,3.0,0,37.7,22.2,52.0,1001.2
2023-07-09T13:24:13.401000+00:00,9126,235,1214,3.4,0,35.8,22.2,51.0,1001.2
2023-07-09T13:25:13.400000+00:00,9126,231,1214,3.0,0,34.0,22.2,50.0,1001.2
2023-07-09T13:26:13.399000+00:00,9126,223,1214,4.0,0,34.0,22.3,49.0,1001.4
2023-07-09T13:27:13.445000+00:00,9126,212,1214,4.0,0,34.0,22.4,50.0,1001.2
2023-07-09T13:28:13.444000+00:00,9126,188,1214,3.7,0,34.0,22.4,51.0,1001.2
2023-07-09T13:29:13.458000+00:00,9126,218,1214,3.0,0,32.8,22.5,50.0,1001.0
2023-07-09T13:30:13.457000+00:00,9126,217,1214,3.4,0,33.0,22.5,49.0,1001.2
2023-07-09T13:31:13.472000+00:00,9126,220,1214,4.0,0,32.8,22.5,49.0,1001.0
2023-07-09T13:32:13.502000+00:00,9126,215,1214,3.5,0,32.1,22.4,51.0,1001.0
2023-07-09T13:33:13.501000+00:00,9126,231,1214,3.2,0,30.4,22.4,50.0,1001.2
2023-07-09T13:34:13.484000+00:00,9126,189,1214,4.5,0,31.0,22.3,50.0,1001.2
2023-07-09T13:35:13.499000+00:00,9126,195,1214,3.7,0,31.0,22.0,50.0,1001.2
2023-07-09T13:36:13.498000+00:00,9126,183,1214,4.0,0,29.3,21.9,51.0,1001.2
2023-07-09T13:37:13.512000+00:00,9126,199,1214,2.9,0,29.3,21.9,52.0,1001.2
2023-07-09T13:38:13.527000+00:00,9126,208,1214,4.0,0,29.4,21.9,52.0,1001.2
2023-07-09T13:39:13.526000+00:00,9126,225,1214,4.3,0,29.6,21.8,52.0,1001.0
2023-07-09T13:40:13.525000+00:00,9126,206,1214,3.5,0,30.6,21.9,51.0,1001.2
2023-07-09T13:41:13.523000+00:00,9126,190,1214,3.5,0,31.0,22.0,50.0,1001.2
2023-07-09T13:42:13.522000+00:00,9126,196,1214,4.0,0,32.1,22.0,51.0,1001.2
2023-07-09T13:43:13.537000+00:00,9126,193,1214,4.3,0,32.1,22.1,51.0,1001.0
2023-07-09T13:44:13.536000+00:00,9126,194,1214,4.6,0,30.3,22.2,51.0,1001.0
2023-07-09T13:45:13.535000+00:00,9126,192,1214,5.5,0,29.8,22.3,51.0,1001.2
2023-07-09T13:46:13.534000+00:00,9126,201,1214,4.5,0,29.5,22.2,51.0,1001.2
2023-07-09T13:47:13.533000+00:00,9126,204,1214,3.5,0,29.6,22.1,52.0,1001.2
2023-07-09T13:48:13.547000+00:00,9126,200,1214,3.2,0,29.5,22.0,52.0,1001.2
2023-07-09T13:49:13.530000+00:00,9126,203,1214,3.0,0,29.5,22.0,52.0,1001.2
2023-07-09T13:50:13.529000+00:00,9126,194,1214,4.5,0,29.8,22.0,51.0,1001.2
2023-07-09T13:51:13.528000+00:00,9126,212,1214,3.7,0,29.2,21.9,52.0,1001.2
2023-07-09T13:52:13.543000+00:00,9126,197,1214,5.1,0,28.5,21.8,53.0,1001.2
2023-07-09T13:53:13.542000+00:00,9126,203,1214,4.3,0,28.3,21.8,53.0,1001.2
2023-07-09T13:54:13.541000+00:00,9126,208,1214,3.5,0,28.1,21.7,54.0,1001.2
2023-07-09T13:55:13.540000+00:00,9126,211,1214,3.0,0,28.6,21.6,54.0,1001.2
2023-07-09T13:56:13.539000+00:00,9126,236,1214,3.0,0,28.5,21.6,54.0,1001.2
2023-07-09T13:57:13.538000+00:00,9126,207,1214,3.7,0,28.2,21.6,54.0,1001.2
2023-07-09T13:58:13.536000+00:00,9126,181,1214,3.7,0,28.0,21.6,53.0,1001.2
2023-07-09T13:59:13.535000+00:00,9126,190,1214,4.0,0,27.9,21.6,54.0,1001.2
2023-07-09T14:00:13.534000+00:00,9126,181,1214,3.2,0,27.9,21.5,54.0,1001.2
2023-07-09T14:01:13.534000+00:00,9126,195,1214,3.7,0,27.7,21.5,54.0,1001.2
2023-07-09T14:02:13.560000+00:00,9126,193,1214,3.4,0,27.9,21.5,55.0,1001.2
2023-07-09T14:03:13.547000+00:00,9126,236,1214,3.7,0,29.6,21.4,54.0,1001.2
2023-07-09T14:04:13.546000+00:00,9126,237,1214,3.2,0,29.6,21.4,55.0,1001.2
2023-07-09T14:05:13.545000+00:00,9126,191,1214,3.2,0,29.5,21.4,55.0,1001.4
2023-07-09T14:06:13.544000+00:00,9126,196,1214,2.7,0,29.6,21.5,54.0,1001.2
2023-07-09T14:07:13.542000+00:00,9126,238,1214,3.4,0,29.4,21.5,54.0,1001.2
2023-07-09T14:08:13.541000+00:00,9126,188,1214,3.2,0,29.4,21.4,55.0,1001.2
2023-07-09T14:09:13.540000+00:00,9126,201,1214,3.0,0,29.3,21.4,55.0,1001.2
2023-07-09T14:10:13.539000+00:00,9126,221,1214,3.4,0,29.3,21.4,55.0,1001.2
2023-07-09T14:11:13.538000+00:00,9126,193,1214,3.2,0,29.4,21.5,55.0,1001.4
2023-07-09T14:12:13.537000+00:00,9126,183,1214,3.4,0,29.5,21.4,55.0,1001.2
2023-07-09T14:13:13.552000+00:00,9126,198,1214,4.0,0,29.3,21.4,54.0,1001.2
2023-07-09T14:14:13.551000+00:00,9126,190,1214,4.0,0,29.2,21.4,55.0,1001.2
2023-07-09T14:15:13.550000+00:00,9126,201,1214,3.5,0,29.1,21.5,55.0,1001.4
2023-07-09T14:16:13.548000+00:00,9126,185,1214,3.4,0,29.1,21.4,55.0,1001.2
2023-07-09T14:17:13.547000+00:00,9126,201,1214,3.5,0,29.1,21.3,55.0,1001.2
2023-07-09T14:18:13.546000+00:00,9126,202,1214,3.7,0,29.2,21.3,55.0,1001.2
2023-07-09T14:19:13.545000+00:00,9126,203,1214,3.2,0,29.2,21.4,55.0,1001.2
2023-07-09T14:20:13.544000+00:00,9126,175,1214,3.0,0,29.1,21.3,55.0,1001.2
2023-07-09T14:21:13.559000+00:00,9126,187,1214,4.5,0,29.1,21.3,55.0,1001.2
2023-07-09T14:22:13.605000+00:00,9126,189,1214,4.3,0,28.9,21.4,56.0,1001.2
2023-07-09T14:23:13.572000+00:00,9126,205,1214,4.5,0,28.8,21.4,57.0,1001.5
2023-07-09T14:24:13.556000+00:00,9126,191,1214,3.7,0,28.7,21.4,58.0,1001.5
2023-07-09T14:25:13.554000+00:00,9126,229,1214,4.5,0,27.8,21.1,60.0,1001.5
2023-07-09T14:26:13.553000+00:00,9126,255,1214,2.5,0,27.7,20.9,61.0,1001.5
2023-07-09T14:27:13.552000+00:00,9126,212,1214,1.8,0,27.7,20.7,63.0,1001.5
2023-07-09T14:28:13.567000+00:00,9126,241,1214,1.8,0,27.8,20.5,63.0,1001.5
2023-07-09T14:29:13.566000+00:00,9126,222,1214,2.2,0,27.9,20.1,63.0,1001.4
2023-07-09T14:30:13.565000+00:00,9126,223,1214,2.0,0,28.3,20.1,64.0,1001.2
2023-07-09T14:31:13.564000+00:00,9126,229,1214,2.4,0,28.3,20.1,64.0,1001.5
2023-07-09T14:32:13.563000+00:00,9126,239,1214,3.4,0,28.9,20.1,64.0,1001.4
2023-07-09T14:33:13.562000+00:00,9126,201,1214,3.2,0,29.1,20.2,64.0,1001.4
2023-07-09T14:34:13.560000+00:00,9126,217,1214,2.7,0,29.3,20.3,64.0,1001.2
2023-07-09T14:35:13.559000+00:00,9126,206,1214,2.0,0,29.4,20.2,64.0,1001.4
2023-07-09T14:36:13.558000+00:00,9126,206,1214,2.2,0,29.6,20.2,64.0,1001.4
2023-07-09T14:37:13.557000+00:00,9126,222,1214,1.7,0,29.6,20.0,64.0,1001.2
2023-07-09T14:38:13.556000+00:00,9126,204,1214,2.5,0,29.6,20.2,64.0,1001.4
2023-07-09T14:39:13.555000+00:00,9126,214,1214,0.8,0,29.6,20.2,63.0,1001.4
2023-07-09T14:40:13.570000+00:00,9126,202,1214,1.3,0,29.7,20.4,63.0,1001.4
2023-07-09T14:41:13.569000+00:00,9126,145,1214,1.7,0,30.9,20.4,62.0,1001.4
2023-07-09T14:42:13.556000+00:00,9126,240,1214,1.1,0,31.4,20.5,62.0,1001.4
2023-07-09T14:43:13.555000+00:00,9126,220,1214,2.0,0,31.7,20.5,63.0,1001.4
2023-07-09T14:44:13.569000+00:00,9126,225,1214,2.4,0,32.4,20.6,61.0,1001.4
2023-07-09T14:45:13.568000+00:00,9126,209,1214,1.2,0,32.4,20.8,62.0,1001.4
2023-07-09T14:46:13.567000+00:00,9126,192,1214,2.2,0,32.8,20.8,62.0,1001.4
2023-07-09T14:47:13.597000+00:00,9126,175,1214,2.5,0,33.3,20.9,61.0,1001.4
2023-07-09T14:48:13.565000+00:00,9126,212,1214,1.6,0,33.3,21.0,61.0,1001.4
2023-07-09T14:49:13.595000+00:00,9126,195,1214,1.8,0,32.7,21.0,61.0,1001.4
2023-07-09T14:50:13.563000+00:00,9126,207,1214,3.0,0,32.4,21.1,62.0,1001.2
2023-07-09T14:51:13.562000+00:00,9126,235,1214,2.2,0,31.4,21.0,62.0,1001.4
2023-07-09T14:52:13.576000+00:00,9126,197,1214,2.5,0,31.4,21.0,62.0,1001.2
2023-07-09T14:53:13.591000+00:00,9126,179,1214,1.3,0,30.6,21.0,63.0,1001.2
2023-07-09T14:54:13.606000+00:00,9126,226,1214,1.2,0,30.6,21.0,63.0,1001.2
2023-07-09T14:55:13.605000+00:00,9126,201,1214,1.7,0,30.5,21.0,63.0,1001.2
2023-07-09T14:56:13.635000+00:00,9126,246,1214,1.3,0,30.5,20.9,63.0,1001.2
2023-07-09T14:57:13.634000+00:00,9126,190,1214,1.8,0,30.3,20.9,62.0,1001.2
2023-07-09T14:58:13.648000+00:00,9126,238,1214,1.1,0,30.1,20.9,63.0,1001.2
2023-07-09T14:59:13.663000+00:00,9126,247,1214,1.7,0,30.1,21.0,62.0,1001.2
2023-07-09T15:00:13.662000+00:00,9126,236,1214,1.3,0,30.1,21.0,63.0,1001.2
2023-07-09T15:01:13.661000+00:00,9126,217,1214,1.5,0,29.8,20.8,63.0,1001.2
2023-07-09T15:02:13.675000+00:00,9126,256,1214,2.0,0,29.7,20.9,63.0,1001.2
2023-07-09T15:03:13.674000+00:00,9126,246,1214,0.8,0,29.7,20.9,63.0,1001.2
2023-07-09T15:04:13.689000+00:00,9126,218,1214,1.2,0,29.4,20.9,63.0,1001.0
2023-07-09T15:05:13.672000+00:00,9126,199,1214,1.8,0,29.4,20.9,63.0,1001.2
2023-07-09T15:06:13.671000+00:00,9126,188,1214,0.8,0,29.7,20.9,63.0,1001.0
2023-07-09T15:07:13.670000+00:00,9126,173,1214,1.1,0,29.5,20.9,64.0,1001.0
2023-07-09T15:08:13.669000+00:00,9126,201,1214,1.2,0,29.3,21.0,64.0,1001.2
2023-07-09T15:09:13.668000+00:00,9126,218,1214,1.1,0,29.5,21.0,63.0,1001.0
2023-07-09T15:10:13.667000+00:00,9126,230,1214,1.5,0,29.7,21.0,63.0,1001.0
2023-07-09T15:11:13.681000+00:00,9126,192,1214,2.4,0,29.7,21.1,62.0,1001.0
2023-07-09T15:12:13.680000+00:00,9126,192,1214,1.0,0,29.9,21.2,61.0,1001.0
2023-07-09T15:13:13.695000+00:00,9126,200,1214,1.7,0,29.9,21.3,62.0,1001.0
2023-07-09T15:14:13.709000+00:00,9126,177,1214,1.7,0,30.7,21.4,61.0,1001.0
2023-07-09T15:15:13.708000+00:00,9126,220,1214,2.0,0,31.1,21.4,57.0,1001.0
2023-07-09T15:16:13.723000+00:00,9126,215,1214,2.2,0,30.9,21.4,58.0,1001.0
2023-07-09T15:17:13.737000+00:00,9126,212,1214,2.0,0,30.4,21.4,57.0,1001.0
2023-07-09T15:18:13.752000+00:00,9126,186,1214,3.0,0,30.3,21.4,57.0,1001.0
2023-07-09T15:19:13.766000+00:00,9126,199,1214,2.7,0,30.1,21.4,58.0,1001.0
2023-07-09T15:20:13.750000+00:00,9126,192,1214,2.4,0,30.0,21.4,59.0,1001.0
2023-07-09T15:21:13.764000+00:00,9126,229,1214,2.4,0,30.0,21.5,58.0,1001.0
2023-07-09T15:22:13.748000+00:00,9126,184,1214,3.2,0,29.9,21.5,57.0,1001.0
2023-07-09T15:23:13.762000+00:00,9126,188,1214,3.4,0,29.6,21.5,54.0,1001.0
2023-07-09T15:24:13.792000+00:00,9126,200,1214,4.3,0,29.6,21.6,54.0,1000.9
2023-07-09T15:25:13.807000+00:00,9126,182,1214,4.0,0,29.7,21.6,54.0,1001.0
2023-07-09T15:26:13.806000+00:00,9126,203,1214,3.7,0,30.2,21.7,54.0,1001.0
2023-07-09T15:27:13.805000+00:00,9126,188,1214,3.5,0,30.2,21.8,53.0,1001.0
2023-07-09T15:28:13.804000+00:00,9126,193,1214,4.8,0,29.8,21.8,52.0,1001.0
2023-07-09T15:29:13.834000+00:00,9126,187,1214,3.4,0,29.6,21.8,53.0,1001.0
2023-07-09T15:30:13.802000+00:00,9126,208,1214,3.0,0,29.4,21.8,53.0,1000.9
2023-07-09T15:31:13.800000+00:00,9126,192,1214,4.1,0,29.3,21.8,53.0,1001.0
2023-07-23T12:01:53.448000+00:00,9133,287,1215,1.8,0,50.9,28.0,34.0,989.0
2023-07-23T12:02:53.463000+00:00,9133,195,1215,1.2,0,50.9,28.1,32.0,989.0
2023-07-23T12:03:53.462000+00:00,9133,334,1215,0.8,0,51.0,28.0,33.0,989.0
2023-07-23T12:04:53.461000+00:00,9133,300,1215,2.5,0,51.4,28.1,32.0,989.0
2023-07-23T12:05:53.475000+00:00,9133,318,1215,2.5,0,51.4,28.1,32.0,989.0
2023-07-23T12:06:53.490000+00:00,9133,98,1215,1.8,0,50.7,28.0,33.0,989.0
2023-07-23T12:07:53.489000+00:00,9133,265,1215,1.1,0,50.5,27.9,34.0,989.0
2023-07-23T12:08:53.503000+00:00,9133,281,1215,2.4,0,49.2,27.9,33.0,989.0
2023-07-23T12:09:53.502000+00:00,9133,190,1215,2.0,0,49.2,27.9,34.0,989.0
2023-07-23T12:10:53.501000+00:00,9133,116,1215,1.1,0,49.2,27.8,35.0,989.0
2023-07-23T12:11:53.531000+00:00,9133,152,1215,0.6,0,49.2,27.7,34.0,988.9
2023-07-23T12:12:53.530000+00:00,9133,264,1215,1.2,0,51.3,27.7,34.0,989.0
2023-07-23T12:13:53.529000+00:00,9133,306,1215,2.5,0,51.3,27.7,33.0,989.0
2023-07-23T12:14:53.528000+00:00,9133,353,1215,1.2,0,50.5,27.8,33.0,989.0
2023-07-23T12:15:53.527000+00:00,9133,35,1215,1.2,0,50.3,28.0,33.0,989.0
2023-07-23T12:16:53.526000+00:00,9133,156,1215,1.0,0,50.5,28.1,33.0,988.9
2023-07-23T12:17:53.525000+00:00,9133,144,1215,1.7,0,50.7,28.1,33.0,989.0
2023-07-23T12:18:53.524000+00:00,9133,169,1215,0.8,0,50.7,28.0,33.0,988.9
2023-07-23T12:19:53.538000+00:00,9133,211,1215,0.8,0,50.7,28.2,32.0,989.0
2023-07-23T12:20:53.522000+00:00,9133,2,1215,1.5,0,50.5,28.2,33.0,989.0
2023-07-23T12:21:53.521000+00:00,9133,114,1215,1.1,0,50.3,28.0,32.0,989.0
2023-07-23T12:22:53.535000+00:00,9133,158,1215,1.5,0,50.1,28.0,32.0,988.9
2023-07-23T12:23:53.534000+00:00,9133,59,1215,0.8,0,50.0,28.0,34.0,988.7
2023-07-23T12:24:53.533000+00:00,9133,110,1215,1.1,0,50.1,28.0,33.0,988.9
2023-07-23T12:25:53.548000+00:00,9133,59,1215,1.2,0,50.0,28.1,34.0,988.9
2023-07-23T12:26:53.531000+00:00,9133,212,1215,1.7,0,50.0,28.1,33.0,988.9
2023-07-23T12:27:53.530000+00:00,9133,75,1215,1.6,0,50.0,28.2,32.0,988.9
2023-07-23T12:28:53.529000+00:00,9133,188,1215,2.0,0,48.6,28.3,32.0,988.9
2023-07-23T12:29:53.528000+00:00,9133,225,1215,1.6,0,49.1,28.3,33.0,988.9
2023-07-23T12:30:53.542000+00:00,9133,257,1215,1.7,0,49.2,28.3,34.0,988.7
2023-07-23T12:31:53.541000+00:00,9133,60,1215,1.3,0,49.9,28.3,34.0,988.7
2023-07-23T12:32:53.571000+00:00,9133,138,1215,1.1,0,49.7,28.3,33.0,988.7
2023-07-23T12:33:53.586000+00:00,9133,193,1215,1.0,0,49.7,28.2,34.0,988.7
2023-07-23T12:34:53.585000+00:00,9133,285,1215,1.0,0,49.5,28.2,34.0,988.7
2023-07-23T12:35:53.584000+00:00,9133,182,1215,0.8,0,49.5,28.1,34.0,988.7
2023-07-23T12:36:53.583000+00:00,9133,190,1215,1.3,0,48.4,28.3,33.0,988.7
2023-07-23T12:37:53.597000+00:00,9133,219,1215,1.6,0,48.3,28.3,34.0,988.7
2023-07-23T12:38:53.627000+00:00,9133,90,1215,2.0,0,49.1,28.3,33.0,988.9
2023-07-23T12:39:53.642000+00:00,9133,203,1215,1.1,0,49.1,28.3,34.0,988.9
2023-07-23T12:40:53.641000+00:00,9133,158,1215,1.5,0,49.2,28.4,34.0,988.7
2023-07-23T12:41:53.640000+00:00,9133,197,1215,1.7,0,49.2,28.4,34.0,988.9
2023-07-23T12:42:53.639000+00:00,9133,145,1215,1.0,0,48.7,28.3,34.0,988.7
2023-07-23T12:43:53.638000+00:00,9133,141,1215,0.8,0,48.7,28.2,34.0,988.7
2023-07-23T12:44:53.637000+00:00,9133,81,1215,0.8,0,47.7,28.2,34.0,988.7
2023-07-23T12:45:53.651000+00:00,9133,320,1215,0.8,0,47.9,28.2,34.0,988.7
2023-07-23T12:46:53.650000+00:00,9133,114,1215,1.2,0,48.6,28.1,34.0,988.7
2023-07-23T12:47:53.649000+00:00,9133,56,1215,0.8,0,49.0,28.1,34.0,988.7
2023-07-23T12:48:53.648000+00:00,9133,158,1215,0.8,0,49.0,28.3,34.0,988.7
2023-07-23T12:49:53.663000+00:00,9133,113,1215,1.8,0,49.0,28.3,34.0,988.7
2023-07-23T12:50:53.677000+00:00,9133,113,1215,2.2,0,48.4,28.4,34.0,988.7
2023-07-23T12:51:53.676000+00:00,9133,83,1215,1.7,0,48.4,28.5,33.0,988.5
2023-07-23T12:52:53.675000+00:00,9133,329,1215,1.5,0,47.7,28.5,33.0,988.7
2023-07-23T12:53:53.674000+00:00,9133,125,1215,1.7,0,47.2,28.5,34.0,988.7
2023-07-23T12:54:53.673000+00:00,9133,131,1215,2.0,0,46.6,28.5,34.0,988.5
2023-07-23T12:55:53.672000+00:00,9133,262,1215,1.2,0,49.6,28.5,34.0,988.7
2023-07-23T12:56:53.671000+00:00,9133,74,1215,1.5,0,49.6,28.6,34.0,988.5
2023-07-23T12:57:53.670000+00:00,9133,48,1215,1.3,0,49.6,28.6,34.0,988.5
2023-07-23T12:58:53.684000+00:00,9133,61,1215,1.2,0,49.4,28.6,33.0,988.7
2023-07-23T12:59:53.683000+00:00,9133,5,1215,0.8,0,49.8,28.5,34.0,988.5
2023-07-23T13:00:53.682000+00:00,9133,240,1215,0.8,0,50.1,28.5,34.0,988.5
